# ISO 639 language table used by Nmkoder to name audio and subtitle tracks.
# Generated by .github/scripts/gen-iso639.py - edit that, not this file.
#
# Sources: ISO 639-3 register via pycountry 26.2.16, native names (autonyms)
# via langcodes/language_data 3.5.1, which draws on Unicode CLDR.
#
# The family column is intentionally blank: no register maps languages to families,
# and Aliases.cs stores the field without ever reading it. Kept for column layout.
Family,English Name,Native Name,ISO 639-1,ISO 639-2/T,ISO 639-2/B
,Thompson,Thompson,,thp,
,Thopho,Thopho,,ytp,
,Thracian,Thracian,,txh,
,Thu Lao,Thu Lao,,tyl,
,Thulung,Thulung,,tdh,
,Thur,Thur,,lth,
,Thuri,Thuri,,thu,
,Tiagbamrin Aizi,Tiagbamrin Aizi,,ahi,
,Tiale,Tiale,,mnl,
,Tiang,Tiang,,tbj,
,Tibea,Tibea,,ngy,
,Tibetan Sign Language,Tibetan Sign Language,,lsn,
,Tichurong,Tichurong,,tcn,
,Ticuna,Ticuna,,tca,
,Tidaá Mixtec,Tidaá Mixtec,,mtx,
,Tidikelt Tamazight,Tidikelt Tamazight,,tia,
,Tidore,Tidore,,tvo,
,Tiemacèwè Bozo,Tiemacèwè Bozo,,boo,
,Tiene,Tiene,,tii,
,Tifal,Tifal,,tif,
,Tigak,Tigak,,tgc,
,Tigon Mbembe,Tigon Mbembe,,nza,
,Tigre,Tigre,,tig,
,Tii,Tii,,txq,
,Tijaltepec Mixtec,Tijaltepec Mixtec,,xtl,
,Tikar,Tikar,,tik,
,Tikopia,Tikopia,,tkp,
,Tilapa Otomi,Tilapa Otomi,,otl,
,Tillamook,Tillamook,,til,
,Tilquiapan Zapotec,Tilquiapan Zapotec,,zts,
,Tilung,Tilung,,tij,
,Tima,Tima,,tms,
,Timbe,Timbe,,tim,
,Timne,Timne,,tem,
,Timor Pidgin,Timor Pidgin,,tvy,
,Timucua,Timucua,,tjm,
,Timugon Murut,Timugon Murut,,tih,
,Tinani,Tinani,,lbf,
,Tindi,Tindi,,tin,
,Tingui-Boto,Tingui-Boto,,tgv,
,Tinigua,Tinigua,,tit,
,Tinputz,Tinputz,,tpz,
,Tippera,Tippera,,tpe,
,Tira,Tira,,tic,
,Tirahi,Tirahi,,tra,
,Tiranige Diga Dogon,Tiranige Diga Dogon,,tde,
,Tiri,Tiri,,cir,
,Tirmaga-Chai Suri,Tirmaga-Chai Suri,,suq,
,Tiruray,Tiruray,,tiy,
,Tita,Tita,,tdq,
,Titan,Titan,,ttv,
,Tiv,Tiv,,tiv,
,Tiwa,Tiwa,,lax,
,Tiwi,Tiwi,,tiw,
,Tiyaa,Tiyaa,,tyy,
,Tiéfo,Tiéfo,,tiq,
,Tiéyaxo Bozo,Tiéyaxo Bozo,,boz,
,Tjungundji,Tjungundji,,tjj,
,Tjupany,Tjupany,,tjp,
,Tjurruru,Tjurruru,,tju,
,Tlachichilco Tepehua,Tlachichilco Tepehua,,tpt,
,Tlacoapa Me'phaa,Tlacoapa Me'phaa,,tpl,
,Tlacoatzintepec Chinantec,Tlacoatzintepec Chinantec,,ctl,
,Tlacolulita Zapotec,Tlacolulita Zapotec,,zpk,
,Tlahuitoltepec Mixe,Tlahuitoltepec Mixe,,mxp,
,Tlamacazapa Nahuatl,Tlamacazapa Nahuatl,,nuz,
,Tlazoyaltepec Mixtec,Tlazoyaltepec Mixtec,,mqh,
,Tlicho,Dogrib,,dgr,
,Tlingit,Tlingit,,tli,
,To,To,,toz,
,To'abaita,To'abaita,,mlu,
,Toaripi,Toaripi,,tqo,
,Toba,Toba,,tob,
,Toba-Maskoy,Toba-Maskoy,,tmf,
,Tobagonian Creole English,Tobagonian Creole English,,tgh,
,Tobanga,Tobanga,,tng,
,Tobati,Tobati,,tti,
,Tobelo,Tobelo,,tlb,
,Tobian,Tobian,,tox,
,Tobilung,Tobilung,,tgb,
,Tobo,Tobo,,tbv,
,Tocantins Asurini,Tocantins Asurini,,asu,
,Tocho,Tocho,,taz,
,Toda,Toda,,tcx,
,Todrah,Todrah,,tdr,
,Tofanma,Tofanma,,tlg,
,Tofin Gbe,Tofin Gbe,,tfi,
,Togbo-Vara Banda,Togbo-Vara Banda,,tor,
,Togoyo,Togoyo,,tgy,
,Tohono O'odham,Tohono O'odham,,ood,
,Tojolabal,Tojolabal,,toj,
,Tok Pisin,Tok Pisin,,tpi,
,Tokano,Tokano,,zuh,
,Tokelau,Tokelau,,tkl,
,Tokharian A,Tokharian A,,xto,
,Tokharian B,Tokharian B,,txb,
,Toki Pona,toki pona,,tok,
,Toku-No-Shima,Toku-No-Shima,,tkn,
,Tol,Tol,,jic,
,Tolaki,Tolaki,,lbw,
,Tolomako,Tolomako,,tlm,
,Tolowa,Tolowa,,tol,
,Toma,Toma,,tod,
,Tomadino,Tomadino,,tdi,
,Tombelala,Tombelala,,ttp,
,Tombonuo,Tombonuo,,txa,
,Tombulu,Tombulu,,tom,
,Tomini,Tomini,,txm,
,Tommo So Dogon,Tommo So Dogon,,dto,
,Tomo Kan Dogon,Tomo Kan Dogon,,dtm,
,Tomoip,Tomoip,,tqp,
,Tondano,Tondano,,tdn,
,Tondi Songway Kiini,Tondi Songway Kiini,,tst,
,Tonga (Nyasa),Nyasa Tonga,,tog,
,Tonga (Zambia),Tonga (Zambia),,toi,
,Tongwe,Tongwe,,tny,
,Tonjon,Tonjon,,tjn,
,Tonkawa,Tonkawa,,tqw,
,Tonsawang,Tonsawang,,tnw,
,Tonsea,Tonsea,,txs,
,Tontemboan,Tontemboan,,tnt,
,Tooro,Tooro,,ttj,
,Topoiyo,Topoiyo,,toy,
,Toposa,Toposa,,toq,
,Toraja-Sa'dan,Toraja-Sa'dan,,sda,
,Toram,Toram,,trj,
,Torau,Torau,,ttu,
,Tornedalen Finnish,Tornedalen Finnish,,fit,
,Toro,Toro,,tdv,
,Toro So Dogon,Toro So Dogon,,dts,
,Toro Tegu Dogon,Toro Tegu Dogon,,dtt,
,Toromono,Toromono,,tno,
,Torona,Torona,,tqr,
,Torres Strait Creole,Torres Strait Creole,,tcs,
,Torricelli,Torricelli,,tei,
,Torwali,توروالی,,trw,
,Torá,Torá,,trz,
,Tosk Albanian,shqip,,als,
,Totela,Totela,,ttl,
,Toto,Toto,,txo,
,Totoli,Totoli,,txe,
,Totomachapan Zapotec,Totomachapan Zapotec,,zph,
,Totontepec Mixe,Totontepec Mixe,,mto,
,Totoro,Totoro,,ttk,
,Touo,Touo,,tqu,
,Toura (Côte d'Ivoire),Toura (Côte d'Ivoire),,neb,
,Toura (Papua New Guinea),Toura (Papua New Guinea),,don,
,Towei,Towei,,ttn,
,Transalpine Gaulish,Transalpine Gaulish,,xtg,
,Traveller Danish,Traveller Danish,,rmd,
,Traveller Norwegian,Traveller Norwegian,,rmg,
,Traveller Scottish,Traveller Scottish,,trl,
,Tregami,Tregami,,trm,
,Tremembé,Tremembé,,tme,
,Trieng,Trieng,,stg,
,Trimuris,Trimuris,,tip,
,Tring,Tring,,tgq,
,Tringgus-Sembaan Bidayuh,Tringgus-Sembaan Bidayuh,,trx,
,Trinidad and Tobago Sign Language,Trinidad and Tobago Sign Language,,lst,
,Trinidadian Creole English,Trinidadian Creole English,,trf,
,Trinitario,Trinitario,,trn,
,Trió,Trió,,tri,
,Truká,Truká,,tka,
,Trumai,Trumai,,tpy,
,Ts'ün-Lao,Ts'ün-Lao,,tsl,
,Tsaangi,Tsaangi,,tsa,
,Tsakhur,Tsakhur,,tkr,
,Tsakonian,Tsakonian,,tsd,
,Tsakwambo,Tsakwambo,,kvz,
,Tsamai,Tsamai,,tsb,
,Tsat,Tsat,,huq,
,Tseku,Tseku,,tsk,
,Tsetsaut,Tsetsaut,,txc,
,Tshangla,Tshangla,,tsj,
,Tsikimba,Tsikimba,,kdl,
,Tsimané,Tsimané,,cas,
,Tsimihety Malagasy,Tsimihety Malagasy,,xmw,
,Tsimshian,Tsimshian,,tsi,
,Tsishingini,Tsishingini,,tsw,
,Tso,Tso,,ldp,
,Tsoa,Tsoa,,hio,
,Tsogo,Tsogo,,tsv,
,Tsotso,Tsotso,,lto,
,Tsou,Tsou,,tsu,
,Tsucuba,Tsucuba,,cbq,
,Tsum,Tsum,,ttz,
,Tsuvadi,Tsuvadi,,tvd,
,Tsuvan,Tsuvan,,tsh,
,Tswa,Tswa,,tsc,
,Tswapong,Tswapong,,two,
,Tu,Tu,,mjg,
,Tuamotuan,Tuamotuan,,pmt,
,Tubar,Tubar,,tbu,
,Tucano,Tucano,,tuo,
,Tugen,Tugen,,tuy,
,Tugun,Tugun,,tzn,
,Tugutil,Tugutil,,tuj,
,Tukang Besi North,Tukang Besi North,,khc,
,Tukang Besi South,Tukang Besi South,,bhq,
,Tuki,Tuki,,bag,
,Tukpa,Tukpa,,tpq,
,Tukudede,Tukudede,,tkd,
,Tukumanféd,Tukumanféd,,tkf,
,Tula,Tula,,tul,
,Tulai,Unknown language [tvi],,tvi,
,Tulehu,Tulehu,,tlu,
,Tulishi,Tulishi,,tey,
,Tulu,Tulu,,tcy,
,Tulu-Bohuai,Tulu-Bohuai,,rak,
,Tuma-Irumu,Tuma-Irumu,,iou,
,Tumak,Tumak,,tmc,
,Tumari Kanuri,Tumari Kanuri,,krt,
,Tumbuka,Tumbuka,,tum,
,Tumi,Tumi,,kku,
,Tumleo,Tumleo,,tmq,
,Tumshuqese,Tumshuqese,,xtq,
,Tumtum,Tumtum,,tbr,
,Tumulung Sisaala,Tumulung Sisaala,,sil,
,Tumzabt,Tumzabt,,mzb,
,Tundra Enets,Tundra Enets,,enh,
,Tunen,Tunen,,tvu,
,Tungag,Tungag,,lcm,
,Tunggare,Tunggare,,trt,
,Tunia,Tunia,,tug,
,Tunica,Tunica,,tun,
,Tunisian Arabic,Tunisian Arabic,,aeb,
,Tunisian Sign Language,Tunisian Sign Language,,tse,
,Tunjung,Tunjung,,tjg,
,Tunni,Tunni,,tqq,
,Tunzu,Tunzu,,dza,
,Tuotomb,Tuotomb,,ttf,
,Tuparí,Tuparí,,tpr,
,Tupinambá,Tupinambá,,tpn,
,Tupinikin,Tupinikin,,tpk,
,Tupuri,Tupuri,,tui,
,Turaka,Turaka,,trh,
,Turi,Turi,,trd,
,Turiwára,Turiwára,,twt,
,Turka,Turka,,tuz,
,Turkana,Turkana,,tuv,
,Turkish Sign Language,Turkish Sign Language,,tsm,
,Turks And Caicos Creole English,Turks And Caicos Creole English,,tch,
,Turoyo,Turoyo,,tru,
,Turumsa,Turumsa,,tqm,
,Turung,Turung,,try,
,Tuscarora,Tuscarora,,tus,
,Tutelo,Tutelo,,tta,
,Tutong,Tutong,,ttg,
,Tutsa Naga,Tutsa Naga,,tvt,
,Tutuba,Tutuba,,tmi,
,Tututepec Mixtec,Tututepec Mixtec,,mtu,
,Tututni,Tututni,,tuu,
,Tuvalu,Tuvalu,,tvl,
,Tuvinian,Tuvinian,,tyv,
,Tuwali Ifugao,Tuwali Ifugao,,ifk,
,Tuwari,Tuwari,,tww,
,Tuwuli,Tuwuli,,bov,
,Tuxináwa,Tuxináwa,,tux,
,Tuxá,Tuxá,,tud,
,Tuyuca,Tuyuca,,tue,
,Twana,Twana,,twa,
,Twendi,Twendi,,twn,
,Twents,Twents,,twd,
,Tyap,Katab,,kcg,
,Tz'utujil,Tz'utujil,,tzj,
,Tzeltal,Tzeltal,,tzh,
,Tzotzil,Tzotzil,,tzo,
,Tày,Tày,,tyz,
,Tày Sa Pa,Tày Sa Pa,,tys,
,Tày Tac,Tày Tac,,tyt,
,Téén,Téén,,lor,
,Tübatulabal,Tübatulabal,,tub,
,U,U,,uuu,
,Uab Meto,Uab Meto,,aoz,
,Uamué,Uamué,,uam,
,Uare,Uare,,ksj,
,Ubaghara,Ubaghara,,byc,
,Ubang,Ubang,,uba,
,Ubi,Ubi,,ubi,
,Ubir,Ubir,,ubr,
,Ubykh,Ubykh,,uby,
,Ucayali-Yurúa Ashéninka,Ucayali-Yurúa Ashéninka,,cpb,
,Uda,Uda,,uda,
,Udi,Udi,,udi,
,Udihe,Udihe,,ude,
,Udmurt,Udmurt,,udm,
,Uduk,Uduk,,udu,
,Ufim,Ufim,,ufi,
,Ugandan Sign Language,Ugandan Sign Language,,ugn,
,Ugaritic,Ugaritic,,uga,
,Ughele,Ughele,,uge,
,Ugong,Ugong,,ugo,
,Uhami,Uhami,,uha,
,Uisai,Uisai,,uis,
,Ujir,Ujir,,udj,
,Ukaan,Ukaan,,kcf,
,Ukhwejo,Ukhwejo,,ukh,
,Ukit,Ukit,,umi,
,Ukpe-Bayobiri,Ukpe-Bayobiri,,ukp,
,Ukpet-Ehom,Ukpet-Ehom,,akd,
,Ukrainian Sign Language,Ukrainian Sign Language,,ukl,
,Ukue,Ukue,,uku,
,Ukuriguma,Ukuriguma,,ukg,
,Ukwa,Ukwa,,ukq,
,Ukwuani-Aboh-Ndoni,Ukwuani-Aboh-Ndoni,,ukw,
,Ulau-Suain,Ulau-Suain,,svb,
,Ulch,Ulch,,ulc,
,Ulithian,Ulithian,,uli,
,Ullatan,Ullatan,,ull,
,Ulukwumi,Ulukwumi,,ulb,
,Ulumanda',Ulumanda',,ulm,
,Ulwa,Ulwa,,ulw,
,Uma,Uma,,ppk,
,Uma' Lasan,Uma' Lasan,,xky,
,Uma' Lung,Uma' Lung,,ulu,
,Umanakaina,Umanakaina,,gdn,
,Umatilla,Umatilla,,uma,
,Umbindhamu,Umbindhamu,,umd,
,Umbrian,Umbrian,,xum,
,Umbu-Ungu,Umbu-Ungu,,ubu,
,Umbugarla,Umbugarla,,umr,
,Umbundu,Umbundu,,umb,
,Ume Sami,Ume Sami,,sju,
,Umeda,Umeda,,upi,
,Umiida,Umiida,,xud,
,Umiray Dumaget Agta,Umiray Dumaget Agta,,due,
,Umon,Umon,,umm,
,Umotína,Umotína,,umo,
,Umpila,Umpila,,ump,
,Una,Una,,mtg,
,Unami,Unami,,unm,
,Uncoded languages,Uncoded languages,,mis,
,Unde Kaili,Unde Kaili,,unz,
,Undetermined,Undetermined,,und,
,Uneapa,Uneapa,,bbn,
,Uneme,Uneme,,une,
,Unggaranggu,Unggaranggu,,xun,
,Unggumi,Unggumi,,xgu,
,Uni,Uni,,uni,
,Unserdeutsch,Unserdeutsch,,uln,
,Unua,Unua,,onu,
,Unubahe,Unubahe,,unu,
,Upper Chehalis,Upper Chehalis,,cjh,
,Upper Grand Valley Dani,Upper Grand Valley Dani,,dna,
,Upper Guinea Crioulo,Upper Guinea Crioulo,,pov,
,Upper Kinabatangan,Upper Kinabatangan,,dmg,
,Upper Kuskokwim,Upper Kuskokwim,,kuu,
,Upper Necaxa Totonac,Upper Necaxa Totonac,,tku,
,Upper Saxon,Upper Saxon,,sxu,
,Upper Sorbian,hornjoserbšćina,,hsb,
,Upper Ta'oih,Upper Ta'oih,,tth,
,Upper Tanana,Upper Tanana,,tau,
,Upper Taromi,Upper Taromi,,tov,
,Upper Umpqua,Upper Umpqua,,xup,
,Ura (Papua New Guinea),Ura (Papua New Guinea),,uro,
,Ura (Vanuatu),Ura (Vanuatu),,uur,
,Uradhi,Uradhi,,urf,
,Urak Lawoi',Urak Lawoi',,urk,
,Urali,Urali,,url,
,Urapmin,Urapmin,,urm,
,Urarina,Urarina,,ura,
,Urartian,Urartian,,xur,
,Urat,Urat,,urt,
,Urhobo,Urhobo,,urh,
,Uri,Uri,,uvh,
,Urigina,Urigina,,urg,
,Urim,Urim,,uri,
,Urimo,Urimo,,urx,
,Uripiv-Wala-Rano-Atchin,Uripiv-Wala-Rano-Atchin,,upv,
,Urningangg,Urningangg,,urc,
,Uru,Uru,,ure,
,Uru-Eu-Wau-Wau,Uru-Eu-Wau-Wau,,urz,
,Uru-Pa-In,Uru-Pa-In,,urp,
,Uruangnirin,Uruangnirin,,urn,
,Uruava,Uruava,,urv,
,Urubú-Kaapor,Urubú-Kaapor,,urb,
,Urubú-Kaapor Sign Language,Urubú-Kaapor Sign Language,,uks,
,Uruguayan Sign Language,Uruguayan Sign Language,,ugy,
,Urum,Urum,,uum,
,Urumi,Urumi,,uru,
,us-Saare,us-Saare,,uss,
,Usaghade,Usaghade,,usk,
,Usan,Usan,,wnu,
,Usarufa,Usarufa,,usa,
,Ushojo,Ushojo,,ush,
,Usila Chinantec,Usila Chinantec,,cuc,
,Usku,Usku,,ulf,
,Uspanteco,Uspanteco,,usp,
,Usui,Usui,,usi,
,ut-Hun,ut-Hun,,uth,
,ut-Ma'in,ut-Ma'in,,gel,
,Utarmbung,Utarmbung,,omo,
,Ute-Southern Paiute,Ute-Southern Paiute,,ute,
,Utu,Utu,,utu,
,Uvbie,Uvbie,,evh,
,Uya,Uya,,usu,
,Uyajitaya,Uyajitaya,,duk,
,Uzbeki Arabic,Uzbeki Arabic,,auz,
,Uzekwe,Uzekwe,,eze,
,Vaagri Booli,Vaagri Booli,,vaa,
,Vafsi,Vafsi,,vaf,
,Vaghri,Vaghri,,vgr,
,Vaghua,Vaghua,,tva,
,Vagla,Vagla,,vag,
,Vai,ꕙꔤ,,vai,
,Vaiphei,Vaiphei,,vap,
,Vale,Vale,,vae,
,Valencian Sign Language,Valencian Sign Language,,vsv,
,Valle Nacional Chinantec,Valle Nacional Chinantec,,cvn,
,Valley Maidu,Valley Maidu,,vmv,
,Valman,Valman,,van,
,Valpei,Valpei,,vlp,
,Vamale,Vamale,,mkt,
,Vame,Vame,,mlr,
,Vandalic,Vandalic,,xvn,
,Vangunu,Vangunu,,mpr,
,Vanimo,Vanimo,,vam,
,Vano,Vano,,vnk,
,Vanuma,Vanuma,,vau,
,Vao,Vao,,vao,
,Varhadi-Nagpuri,Varhadi-Nagpuri,,vah,
,Varisi,Varisi,,vrs,
,Varli,Varli,,vav,
,Vasavi,Vasavi,,vas,
,Veddah,Veddah,,ved,
,Vedic Sanskrit,Unknown language [vsn],,vsn,
,Vehes,Vehes,,val,
,Veluws,Veluws,,vel,
,Vemgo-Mabas,Vemgo-Mabas,,vem,
,Venetian,veneto,,vec,
,Venetic,Venetic,,xve,
,Venezuelan Sign Language,Venezuelan Sign Language,,vsl,
,Vengo,Vengo,,bav,
,Ventureño,Ventureño,,veo,
,Veps,Veps,,vep,
,Vera'a,Vera'a,,vra,
,Vestinian,Vestinian,,xvs,
,Vidunda,Vidunda,,vid,
,Viemo,Viemo,,vig,
,Vilela,Vilela,,vil,
,Vili,Vili,,vif,
,Villa Viciosa Agta,Villa Viciosa Agta,,dyg,
,Vincentian Creole English,Vincentian Creole English,,svc,
,Vinmavis,Vinmavis,,vnm,
,Vinza,Vinza,,vin,
,Virgin Islands Creole English,Virgin Islands Creole English,,vic,
,Vishavan,Vishavan,,vis,
,Viti,Viti,,vit,
,Vitou,Vitou,,vto,
,Vitu,Vitu,,wiv,
,Vlaams,West Flemish,,vls,
,Vlaamse Gebarentaal,Vlaamse Gebarentaal,,vgt,
,Vlax Romani,Romany,,rmy,
,Volscian,Volscian,,xvo,
,Vono,Vono,,kch,
,Voro,Voro,,vor,
,Votic,Votic,,vot,
,Vumbu,Vumbu,,vum,
,Vunapu,Vunapu,,vnp,
,Vunjo,Kyivunjo,,vun,
,Vurës,Vurës,,msn,
,Vute,Vute,,vut,
,Vwanji,Vwanji,,wbi,
,Võro,Võro,,vro,
,Wa,Wa,,wbm,
,Wa'ema,Wa'ema,,wag,
,Waama,Waama,,wwa,
,Waamwang,Waamwang,,wmn,
,Waata,Waata,,ssn,
,Wab,Wab,,wab,
,Wabo,Wabo,,wbb,
,Waboda,Waboda,,kmx,
,Waci Gbe,Waci Gbe,,wci,
,Wadaginam,Wadaginam,,wdg,
,Waddar,Waddar,,wbq,
,Wadi Wadi,Wadi Wadi,,xwd,
,Wadikali,Wadikali,,wdk,
,Wadiyara Koli,Wadiyara Koli,,kxp,
,Wadjabangayi,Wadjabangayi,,wdy,
,Wadjiginy,Wadjiginy,,wdj,
,Wadjigu,Wadjigu,,wdu,
,Wae Rana,Wae Rana,,wrx,
,Waffa,Waffa,,waj,
,Wagawaga,Wagawaga,,wgb,
,Wagaya,Wagaya,,wga,
,Wagdi,Wagdi,,wbr,
,Wagi,Wagi,,fad,
,Wagiman,Wagiman,,waq,
,Wahau Kayan,Wahau Kayan,,whu,
,Wahau Kenyah,Wahau Kenyah,,whk,
,Wahgi,Wahgi,,wgi,
,Waigali,Waigali,,wbk,
,Waigeo,Waigeo,,wgo,
,Wailaki,Wailaki,,wlk,
,Wailapa,Wailapa,,wlr,
,Waima,Waima,,rro,
,Waima'a,Waima'a,,wmh,
,Waimaha,Waimaha,,bao,
,Waimiri-Atroari,Waimiri-Atroari,,atr,
,Waioli,Waioli,,wli,
,Waiwai,Waiwai,,waw,
,Waja,Waja,,wja,
,Wajarri,Wajarri,,wbv,
,Wajuk,Wajuk,,xwj,
,Waka,Waka,,wav,
,Wakabunga,Wakabunga,,wwb,
,Wakawaka,Wakawaka,,wkw,
,Wakde,Wakde,,wkd,
,Wakhi,Wakhi,,wbl,
,Wakoná,Wakoná,,waf,
,Wala,Wala,,lgl,
,Walak,Walak,,wlw,
,Walangama,Walangama,,nlw,
,Wali (Ghana),Wali (Ghana),,wlx,
,Wali (Sudan),Wali (Sudan),,wll,
,Waling,Waling,,wly,
,Walio,Walio,,wla,
,Walla Walla,Walla Walla,,waa,
,Wallisian,Wallisian,,wls,
,Walmajarri,Walmajarri,,wmt,
,Walser,Walser,,wae,
,Walungge,Walungge,,ola,
,Waluwarra,Waluwarra,,wrb,
,Wamas,Wamas,,wmc,
,Wambaya,Wambaya,,wmb,
,Wambon,Wambon,,wms,
,Wambule,Wambule,,wme,
,Wamesa,Wamesa,,wad,
,Wamey,Wamey,,cou,
,Wamin,Wamin,,wmi,
,Wampanoag,Wampanoag,,wam,
,Wampar,Wampar,,lbq,
,Wampur,Wampur,,waz,
,Wan,Wan,,wan,
,Wanap,Wanap,,wnp,
,Wancho Naga,Wancho Naga,,nnp,
,Wanda,Wanda,,wbh,
,Wandala,Wandala,,mfi,
,Wandarang,Wandarang,,wnd,
,Wandji,Wandji,,wdd,
,Waneci,Waneci,,wne,
,Wanga,Wanga,,lwg,
,Wangaaybuwan-Ngiyambaa,Wangaaybuwan-Ngiyambaa,,wyb,
,Wanggamala,Wanggamala,,wnm,
,Wanggom,Wanggom,,wng,
,Wangkangurru,Wangkangurru,,wgg,
,Wangkayutyuru,Wangkayutyuru,,wky,
,Wangkumara,Wangkumara,,xwk,
,Wannu,Wannu,,jub,
,Wano,Wano,,wno,
,Wantoat,Wantoat,,wnc,
,Wanukaka,Wanukaka,,wnk,
,Wanyi,Wanyi,,wny,
,Wané,Wané,,hwa,
,Waorani,Waorani,,auc,
,Wapan,Wapan,,juk,
,Wapishana,Wapishana,,wap,
,Wappo,Wappo,,wao,
,War-Jaintia,War-Jaintia,,aml,
,Wara,Wara,,wbf,
,Warao,Warao,,wba,
,Waray (Australia),Waray (Australia),,wrz,
,Waray (Philippines),Waray,,war,
,Wardaman,Wardaman,,wrr,
,Wardandi,Wardandi,,wxw,
,Warembori,Warembori,,wsa,
,Wares,Wares,,wai,
,Waris,Waris,,wrs,
,Waritai,Waritai,,wbe,
,Wariyangga,Wariyangga,,wri,
,Warji,Warji,,wji,
,Warkay-Bipim,Warkay-Bipim,,bgv,
,Warlmanpa,Warlmanpa,,wrl,
,Warlpiri,Warlpiri,,wbp,
,Warnang,Warnang,,wrn,
,Warnman,Warnman,,wbt,
,Waropen,Waropen,,wrp,
,Warrgamay,Warrgamay,,wgy,
,Warrwa,Warrwa,,wwr,
,Waru,Waru,,wru,
,Warumungu,Warumungu,,wrm,
,Waruna,Waruna,,wrv,
,Warungu,Warungu,,wrg,
,Warwar Feni,Warwar Feni,,hrw,
,Wasa,Wasa,,wss,
,Wasco-Wishram,Wasco-Wishram,,wac,
,Wasembo,Wasembo,,gsp,
,Washo,Washo,,was,
,Waskia,Waskia,,wsk,
,Wasu,Wasu,,wsu,
,Watakataui,Watakataui,,wtk,
,Watam,Watam,,wax,
,Wathawurrung,Wathawurrung,,wth,
,Watiwa,Watiwa,,wtf,
,Watubela,Watubela,,wah,
,Waube,Waube,,kop,
,Waurá,Waurá,,wau,
,Wauyai,Wauyai,,wuy,
,Wawa,Wawa,,www,
,Wawonii,Wawonii,,wow,
,Waxianghua,Waxianghua,,wxa,
,Wayampi,Wayampi,,oym,
,Wayana,Wayana,,way,
,Wayanad Chetti,Wayanad Chetti,,ctt,
,Wayoró,Wayoró,,wyr,
,Wayu,Wayu,,vay,
,Wayuu,Wayuu,,guc,
,Wedau,Wedau,,wed,
,Weh,Weh,,weh,
,Wejewa,Wejewa,,wew,
,Welaun,Welaun,,wlh,
,Weliki,Weliki,,klh,
,Welsh Romani,Welsh Romani,,rmw,
,Wemale,Wemale,,weo,
,Wemba Wemba,Wemba Wemba,,xww,
,Weme Gbe,Weme Gbe,,wem,
,Wendat,Unknown language [wdt],,wdt,
,Wergaia,Wergaia,,weg,
,Weri,Weri,,wer,
,Wersing,Wersing,,kvw,
,West Albay Bikol,West Albay Bikol,,fbl,
,West Ambae,West Ambae,,nnd,
,West Bengal Sign Language,West Bengal Sign Language,,wbs,
,West Berawan,West Berawan,,zbw,
,West Central Banda,West Central Banda,,bbp,
,West Central Oromo,Oromoo,,gaz,
,West Coast Bajau,West Coast Bajau,,bdr,
,West Damar,West Damar,,drn,
,West Goodenough,West Goodenough,,ddi,
,West Kewa,West Kewa,,kew,
,West Lembata,West Lembata,,lmj,
,West Makian,West Makian,,mqs,
,West Masela,West Masela,,mss,
,West Tarangan,West Tarangan,,txn,
,West Uvean,West Uvean,,uve,
,West Yugur,West Yugur,,ybe,
,West-Central Limba,West-Central Limba,,lia,
,Western Abnaki,Western Abnaki,,abe,
,Western Apache,Western Apache,,apw,
,Western Armenian,Western Armenian,,hyw,
,Western Arrarnta,Western Arrarnta,,are,
,Western Balochi,بلوچی (رخشانی),,bgn,
,Western Bolivian Guaraní,Western Bolivian Guaraní,,gnw,
,Western Bru,Western Bru,,brv,
,Western Bukidnon Manobo,Western Bukidnon Manobo,,mbb,
,Western Cham,Western Cham,,cja,
,Western Dani,Western Dani,,dnw,
,Western Durango Nahuatl,Western Durango Nahuatl,,azn,
,Western Fijian,Western Fijian,,wyy,
,Western Highland Chatino,Western Highland Chatino,,ctp,
,Western Highland Purepecha,Western Highland Purepecha,,pua,
,Western Huasteca Nahuatl,Western Huasteca Nahuatl,,nhw,
,Western Juxtlahuaca Mixtec,Western Juxtlahuaca Mixtec,,jmx,
,Western Kanjobal,Western Kanjobal,,knj,
,Western Karaboro,Western Karaboro,,kza,
,Western Katu,Western Katu,,kuf,
,Western Kayah,Western Kayah,,kyu,
,Western Keres,Western Keres,,kjq,
,Western Krahn,Western Krahn,,krw,
,Western Lalu,Western Lalu,,ywl,
,Western Lawa,Western Lawa,,lcp,
,Western Magar,Western Magar,,mrd,
,Western Maninkakan,Western Maninkakan,,mlq,
,Western Mari,Western Mari,,mrj,
,Western Mashan Hmong,Western Mashan Hmong,,hmw,
,Western Meohang,Western Meohang,,raf,
,Western Minyag,Western Minyag,,wmg,
,Western Muria,Western Muria,,mut,
,Western Neo-Aramaic,Western Neo-Aramaic,,amw,
,Western Niger Fulfulde,Western Niger Fulfulde,,fuh,
,Western Ojibwa,Western Ojibwa,,ojw,
,Western Panjabi,لہندا پنجابی,,pnb,
,Western Parbate Kham,Western Parbate Kham,,kjl,
,Western Penan,Western Penan,,pne,
,Western Sisaala,Western Sisaala,,ssl,
,Western Subanon,Western Subanon,,suc,
,Western Tamang,Western Tamang,,tdg,
,Western Tawbuid,Western Tawbuid,,twb,
,Western Tlacolula Valley Zapotec,Western Tlacolula Valley Zapotec,,zab,
,Western Totonac,Western Totonac,,tqt,
,Western Tunebo,Western Tunebo,,tnb,
